Time,HoTe,AwTe,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Ref,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,HBP,ABP,HTTG,FTTG,TS,TST,TC,TF,TY,TR
15:00,Accrington,Plymouth,1,4,A,0,2,A,D Rock,18,9,2,7,9,9,9,6,2,2,0,0,20,20,2,5,27,9,15,18,4,0
15:00,Burton,Charlton,0,1,A,0,1,A,T Kettle,6,7,3,3,10,6,2,10,1,3,1,1,35,55,1,1,13,6,12,16,4,2
15:00,Ipswich,Oxford,0,0,D,0,0,D,S Oldham,8,11,2,3,13,9,5,5,2,1,0,0,20,10,0,0,19,5,10,22,3,0
15:00,Milton Keynes Dons,Cambridge,4,1,H,3,0,H,S Stockbridge,16,7,8,4,8,12,3,3,1,2,0,0,10,20,3,5,23,12,6,20,3,0
15:00,Sheffield Weds,Gillingham,1,1,D,0,1,A,J Busby,22,5,9,3,8,8,7,2,1,2,0,0,10,20,1,2,27,12,9,16,3,0
15:00,Wycombe,Portsmouth,0,1,A,0,0,D,N Hair,21,12,5,4,15,10,5,2,2,1,0,0,20,10,0,1,33,9,7,25,3,0
15:00,Accrington,Sheffield Weds,2,3,A,1,3,A,P Howard,11,14,5,5,9,11,6,9,2,2,0,0,20,20,4,5,25,10,15,20,4,0
15:00,Charlton,Plymouth,2,0,H,0,0,D,P Wright,14,8,5,3,7,11,11,5,1,2,0,0,10,20,0,2,22,8,16,18,3,0
15:00,Cheltenham,Shrewsbury,2,1,H,1,1,D,O Yates,20,10,8,2,6,9,6,8,0,3,0,1,0,55,2,3,30,10,14,15,3,1
15:00,Crewe,Gillingham,2,0,H,1,0,H,A Backhouse,20,12,8,2,7,9,5,12,1,2,0,0,10,20,1,2,32,10,17,16,3,0
15:00,Doncaster,Lincoln,0,0,D,0,0,D,R Lewis,12,13,2,1,9,12,5,9,1,2,0,0,10,20,0,0,25,3,14,21,3,0
15:00,Fleetwood Town,Morecambe,1,2,A,0,1,A,D Drysdale,17,20,4,7,10,7,9,6,0,2,1,0,25,20,1,3,37,11,15,17,2,1
15:00,Milton Keynes Dons,Burton,1,0,H,0,0,D,N Hair,10,7,3,0,5,13,2,11,1,3,0,0,10,30,0,1,17,3,13,18,4,0
15:00,Portsmouth,AFC Wimbledon,2,1,H,0,1,A,T Bramall,14,14,8,6,10,9,5,6,1,1,0,0,10,10,1,3,28,14,11,19,2,0
15:00,Rotherham,Cambridge,3,1,H,2,0,H,A Davies,22,10,11,3,9,8,7,2,2,0,0,0,20,0,2,4,32,14,9,17,2,0
15:00,Sunderland,Ipswich,2,0,H,0,0,D,T Nield,10,13,2,4,11,13,6,5,4,1,0,0,40,10,0,2,23,6,11,24,5,0
15:00,Wycombe,Bolton,1,0,H,0,0,D,J Oldham,19,18,7,4,12,9,8,11,2,0,0,0,20,0,0,1,37,11,19,21,2,0
19:45,AFC Wimbledon,Crewe,3,2,H,3,1,H,C Hicks,28,11,7,3,12,7,8,4,1,3,1,0,35,30,4,5,39,10,12,19,4,1
19:45,Burton,Accrington,4,0,H,2,0,H,D Drysdale,18,8,7,2,12,13,8,1,0,2,0,0,0,20,2,4,26,9,9,25,2,0
19:45,Cambridge,Wigan,2,2,D,1,0,H,D Bourne,5,11,3,5,9,14,2,7,2,0,0,0,20,0,1,4,16,8,9,23,2,0
19:45,Gillingham,Cheltenham,0,2,A,0,1,A,J Linington,13,14,3,5,8,5,6,4,1,1,0,0,10,10,1,2,27,8,10,13,2,0
19:45,Ipswich,Rotherham,0,2,A,0,1,A,G Ward,5,11,1,3,14,12,3,5,1,3,0,0,10,30,1,2,16,4,8,26,4,0
19:45,Lincoln,Portsmouth,0,3,A,0,1,A,R Joyce,11,20,2,6,13,18,3,3,2,2,0,0,20,20,1,3,31,8,6,31,4,0
19:45,Morecambe,Charlton,2,2,D,1,2,A,A Haines,7,16,2,4,10,17,3,6,2,2,0,0,20,20,3,4,23,6,9,27,4,0
19:45,Oxford,Fleetwood Town,3,1,H,2,1,H,O Yates,14,9,4,4,6,12,3,3,1,3,0,0,10,30,3,4,23,8,6,18,4,0
19:45,Plymouth,Wycombe,0,3,A,0,0,D,A Young,27,16,4,7,6,13,7,3,2,4,0,0,20,40,0,3,43,11,10,19,6,0
19:45,Sheffield Weds,Milton Keynes Dons,2,1,H,0,0,D,R Madley,25,7,11,2,12,7,14,2,1,2,0,0,10,20,0,3,32,13,16,19,3,0
19:45,Shrewsbury,Sunderland,1,1,D,0,1,A,P Wright,10,20,3,4,8,4,6,5,0,1,1,0,25,10,1,2,30,7,11,12,1,1
20:00,Bolton,Doncaster,3,0,H,2,0,H,S Martin,20,6,5,1,6,9,14,4,1,0,0,1,10,25,2,3,26,6,18,15,1,1
15:00,AFC Wimbledon,Fleetwood Town,2,2,D,0,1,A,R Madley,9,13,3,5,9,9,1,7,1,2,0,0,10,20,1,4,22,8,8,18,3,0
15:00,Bolton,Cheltenham,2,2,D,1,2,A,R Joyce,20,11,6,7,7,10,4,4,1,1,0,0,10,10,3,4,31,13,8,17,2,0
15:00,Burton,Doncaster,2,0,H,0,0,D,P Wright,18,2,6,0,8,9,10,5,1,3,0,0,10,30,0,2,20,6,15,17,4,0
15:00,Cambridge,Sunderland,1,2,A,1,2,A,R Lewis,9,13,2,2,6,6,12,6,0,1,0,0,0,10,3,3,22,4,18,12,1,0
15:00,Gillingham,Portsmouth,0,1,A,0,0,D,D Whitestone,8,10,2,4,9,8,5,4,0,1,0,0,0,10,0,1,18,6,9,17,1,0
15:00,Morecambe,Milton Keynes Dons,0,4,A,0,2,A,R Welch,11,10,5,7,9,7,7,4,1,1,0,0,10,10,2,4,21,12,11,16,2,0
15:00,Oxford,Rotherham,0,0,D,0,0,D,S Purkiss,9,15,5,1,9,11,3,9,1,5,0,0,10,50,0,0,24,6,12,20,6,0
15:00,Plymouth,Wigan,1,2,A,1,1,D,A Woolmer,15,15,1,5,10,8,9,6,1,1,0,0,10,10,2,3,30,6,15,18,2,0
15:00,Sheffield Weds,Wycombe,2,2,D,1,1,D,D Drysdale,18,6,8,2,9,14,8,3,2,2,0,0,20,20,2,4,24,10,11,23,4,0
15:00,Shrewsbury,Charlton,1,0,H,0,0,D,T Nield,7,8,2,4,10,13,4,11,1,3,0,0,10,30,0,1,15,6,15,23,4,0
15:15,Lincoln,Accrington,0,1,A,0,0,D,C Hicks,13,15,3,5,11,17,6,9,1,3,0,0,10,30,0,1,28,8,15,28,4,0
15:00,Ipswich,Crewe,2,1,H,2,0,H,J Oldham,13,11,4,3,20,8,5,5,2,1,0,0,20,10,2,3,24,7,10,28,3,0
15:00,Accrington,Fleetwood Town,5,1,H,1,0,H,T Nield,14,6,7,1,18,14,3,3,1,2,0,1,10,45,1,6,20,8,6,32,3,1
15:00,Sunderland,Oxford,1,1,D,1,1,D,J Simpson,17,9,3,3,11,11,5,3,2,2,0,0,20,20,2,2,26,6,8,22,4,0
19:45,Accrington,AFC Wimbledon,0,2,A,0,0,D,S Mather,15,11,5,3,8,18,9,5,2,0,0,0,20,0,0,2,26,8,14,26,2,0
19:45,Charlton,Ipswich,2,0,H,1,0,H,C Sarginson,21,8,10,0,8,15,7,4,1,1,0,0,10,10,1,2,29,10,11,23,2,0
19:45,Cheltenham,Cambridge,0,5,A,0,1,A,C Pollard,6,15,1,7,12,8,6,1,2,1,0,0,20,10,1,5,21,8,7,20,3,0
19:45,Crewe,Lincoln,2,0,H,0,0,D,D Bourne,16,11,6,2,11,17,1,6,1,1,0,1,10,35,0,2,27,8,7,28,2,1
19:45,Doncaster,Oxford,1,2,A,0,1,A,J Oldham,10,12,2,4,14,8,3,4,3,0,0,0,30,0,1,3,22,6,7,22,3,0
19:45,Fleetwood Town,Bolton,3,0,H,1,0,H,S Stockbridge,8,8,4,4,14,12,1,6,2,0,0,1,20,25,1,3,16,8,7,26,2,1
19:45,Portsmouth,Sheffield Weds,0,0,D,0,0,D,S Purkiss,13,9,4,2,12,11,8,6,1,1,0,1,10,35,0,0,22,6,14,23,2,1
19:45,Rotherham,Gillingham,5,1,H,2,1,H,R Joyce,28,1,7,1,9,16,8,1,0,0,0,1,0,25,3,6,29,8,9,25,0,1
19:45,Sunderland,Morecambe,5,0,H,2,0,H,O Yates,17,9,8,2,7,5,11,1,0,1,0,0,0,10,2,5,26,10,12,12,1,0
19:45,Wycombe,Burton,2,1,H,2,0,H,J Smith,16,13,4,2,4,10,6,1,1,3,0,0,10,30,2,3,29,6,7,14,4,0
19:45,Milton Keynes Dons,Plymouth,1,1,D,1,0,H,S Barrott,9,12,3,2,9,14,2,7,0,2,0,0,0,20,1,2,21,5,9,23,2,0
19:45,Wigan,Shrewsbury,2,1,H,1,1,D,D Rock,12,11,6,2,13,14,4,1,1,2,0,0,10,20,2,3,23,8,5,27,3,0
15:00,Accrington,Bolton,1,0,H,1,0,H,A Young,18,8,6,2,8,13,7,2,3,0,0,0,30,0,1,1,26,8,9,21,3,0
15:00,Charlton,Cambridge,2,0,H,1,0,H,B Speedie,12,12,4,4,14,12,4,3,5,4,0,0,50,40,1,2,24,8,7,26,9,0
15:00,Cheltenham,Lincoln,2,2,D,1,0,H,T Nield,14,17,7,7,9,12,6,8,5,2,0,0,50,20,1,4,31,14,14,21,7,0
15:00,Crewe,Sheffield Weds,0,2,A,0,1,A,L Swabey,7,13,4,5,8,8,4,5,1,2,0,0,10,20,1,2,20,9,9,16,3,0
15:00,Doncaster,Shrewsbury,1,0,H,0,0,D,C Pollard,10,12,3,2,10,5,8,5,2,1,0,0,20,10,0,1,22,5,13,15,3,0
15:00,Fleetwood Town,Gillingham,2,1,H,1,0,H,S Martin,14,7,4,3,13,16,9,6,1,2,0,0,10,20,1,3,21,7,15,29,3,0
15:00,Milton Keynes Dons,Oxford,1,2,A,1,0,H,T Reeves,12,12,4,4,10,14,3,6,1,3,0,1,10,55,1,3,24,8,9,24,4,1
15:00,Portsmouth,Morecambe,2,0,H,1,0,H,C Breakspear,17,14,8,4,14,12,5,3,1,3,0,0,10,30,1,2,31,12,8,26,4,0
15:00,Rotherham,Burton,3,1,H,1,1,D,S Allison,14,16,5,2,2,8,5,8,0,1,0,0,0,10,2,4,30,7,13,10,1,0
15:00,Sunderland,Plymouth,2,1,H,2,0,H,S Oldham,17,8,7,4,6,6,8,3,4,2,0,0,40,20,2,3,25,11,11,12,6,0
15:00,Wigan,Ipswich,1,1,D,1,0,H,T Kettle,7,10,3,3,11,13,7,4,2,2,0,0,20,20,1,2,17,6,11,24,4,0
15:00,Wycombe,AFC Wimbledon,2,2,D,0,1,A,W Finnie,18,14,7,6,14,11,9,4,1,4,0,0,10,40,1,4,32,13,13,25,5,0
15:00,Cambridge,Rotherham,0,1,A,0,0,D,T Kettle,6,12,1,6,9,16,3,4,2,1,0,0,20,10,0,1,18,7,7,25,3,0
15:00,Ipswich,Sunderland,1,1,D,1,0,H,T Bramall,16,5,2,2,6,8,7,3,1,3,0,0,10,30,1,2,21,4,10,14,4,0
15:00,Morecambe,Fleetwood Town,0,0,D,0,0,D,C Pollard,9,9,1,4,14,7,4,7,1,1,0,0,10,10,0,0,18,5,11,21,2,0
15:00,Oxford,Wigan,2,3,A,1,2,A,J Bell,14,8,2,4,10,19,6,7,2,5,0,0,20,50,3,5,22,6,13,29,7,0
15:00,Plymouth,Charlton,1,0,H,1,0,H,C Hicks,12,8,5,3,14,14,1,3,1,1,0,0,10,10,1,1,20,8,4,28,2,0
15:00,Shrewsbury,Cheltenham,3,1,H,1,1,D,A Kitchen,9,26,5,9,8,5,3,5,0,3,1,0,25,30,2,4,35,14,8,13,3,1
15:00,Accrington,Rotherham,1,0,H,0,0,D,A Kitchen,14,10,6,4,12,14,6,9,1,1,0,0,10,10,0,1,24,10,15,26,2,0
15:00,Cheltenham,Plymouth,0,2,A,0,1,A,T Reeves,9,10,2,4,14,10,6,0,1,0,0,0,10,0,1,2,19,6,6,24,1,0
15:00,Fleetwood Town,Shrewsbury,0,3,A,0,0,D,A Backhouse,5,11,2,7,5,12,2,4,0,2,0,0,0,20,0,3,16,9,6,17,2,0
15:00,Lincoln,Milton Keynes Dons,2,3,A,2,0,H,C Boyeson,7,14,2,9,12,13,5,3,4,2,0,0,40,20,2,5,21,11,8,25,6,0
12:30,Doncaster,Sunderland,0,3,A,0,2,A,R Madley,6,20,3,5,11,8,2,6,1,1,0,0,10,10,2,3,26,8,8,19,2,0
19:45,Ipswich,Wycombe,1,0,H,1,0,H,S Barrott,7,12,3,1,9,8,2,7,3,1,0,0,30,10,1,1,19,4,9,17,4,0
19:45,Morecambe,Crewe,1,2,A,1,0,H,S Stockbridge,16,7,3,2,10,9,7,5,0,2,0,0,0,20,1,3,23,5,12,19,2,0
19:45,Oxford,AFC Wimbledon,3,0,H,2,0,H,T Kettle,13,5,7,3,12,11,7,1,2,3,0,0,20,30,2,3,18,10,8,23,5,0
19:45,Shrewsbury,Accrington,0,0,D,0,0,D,N Hair,9,23,3,4,11,11,3,8,2,2,0,0,20,20,0,0,32,7,11,22,4,0
19:45,Sunderland,Sheffield Weds,5,0,H,3,0,H,B Toner,14,9,9,3,9,9,8,5,2,1,0,0,20,10,3,5,23,12,13,18,3,0
15:00,Burton,Crewe,4,1,H,3,1,H,P Wright,20,10,9,2,12,3,3,4,0,2,0,0,0,20,4,5,30,11,7,15,2,0
15:00,Charlton,Wycombe,0,1,A,0,1,A,P Howard,13,10,2,4,10,16,1,4,2,4,0,0,20,40,1,1,23,6,5,26,6,0
15:00,Milton Keynes Dons,Gillingham,0,0,D,0,0,D,C Breakspear,17,6,3,1,10,16,6,2,1,4,0,0,10,40,0,0,23,4,8,26,5,0
15:00,Oxford,Cheltenham,1,1,D,0,0,D,C Brook,16,8,4,4,8,11,9,3,1,5,0,0,10,50,0,2,24,8,12,19,6,0
15:00,Rotherham,Bolton,2,1,H,1,1,D,G Eltringham,15,12,5,5,16,9,11,3,2,3,0,0,20,30,2,3,27,10,14,25,5,0
15:00,Morecambe,Doncaster,4,3,H,0,3,A,J Bell,24,8,8,4,9,13,8,3,1,2,0,0,10,20,3,7,32,12,11,22,3,0
15:00,Shrewsbury,Sheffield Weds,1,0,H,1,0,H,M Edwards,11,14,6,5,11,7,4,8,2,2,0,0,20,20,1,1,25,11,12,18,4,0
15:00,Cambridge,Portsmouth,0,0,D,0,0,D,J Smith,10,13,6,2,12,18,1,11,2,3,1,0,45,30,0,0,23,8,12,30,5,1
12:30,Wycombe,Sunderland,3,3,D,2,2,D,C Breakspear,15,21,8,7,12,10,3,10,2,1,0,0,20,10,4,6,36,15,13,22,3,0
15:00,Accrington,Milton Keynes Dons,1,1,D,1,1,D,W Finnie,9,23,3,7,10,12,2,14,1,1,1,0,35,10,2,2,32,10,16,22,2,1
15:00,Cheltenham,Burton,1,1,D,1,0,H,D Rock,16,7,4,3,6,10,8,2,1,2,0,0,10,20,1,2,23,7,10,16,3,0
15:00,Doncaster,Fleetwood Town,0,1,A,0,0,D,D Bond,6,15,2,6,14,4,3,4,2,2,0,0,20,20,0,1,21,8,7,18,4,0
15:00,Gillingham,Ipswich,0,4,A,0,3,A,A Young,6,15,0,5,11,10,5,5,1,1,1,0,35,10,3,4,21,5,10,21,2,1
15:00,Lincoln,Oxford,2,0,H,1,0,H,S Stockbridge,10,14,4,3,15,5,4,2,0,0,0,1,0,25,1,2,24,7,6,20,0,1
19:45,Milton Keynes Dons,AFC Wimbledon,1,0,H,1,0,H,A Backhouse,22,7,5,1,5,10,3,3,0,0,0,1,0,25,1,1,29,6,6,15,0,1
19:45,Sunderland,Lincoln,1,3,A,0,1,A,J Simpson,11,8,5,4,14,14,8,5,2,7,1,0,45,70,1,4,19,9,13,28,9,1
20:00,Bolton,Wycombe,0,2,A,0,1,A,P Wright,15,8,3,5,7,15,7,5,0,4,0,0,0,40,1,2,23,8,12,22,4,0
19:45,Crewe,Charlton,2,1,H,2,0,H,R Lewis,9,11,4,6,11,20,6,3,2,3,0,0,20,30,2,3,20,10,9,31,5,0
15:00,Accrington,Sunderland,1,1,D,0,0,D,J Bell,20,13,3,4,11,10,4,12,1,0,1,0,35,0,0,2,33,7,16,21,1,1
15:00,AFC Wimbledon,Morecambe,0,0,D,0,0,D,B Speedie,15,7,3,1,15,10,7,3,2,2,0,0,20,20,0,0,22,4,10,25,4,0
15:00,Bolton,Ipswich,2,0,H,0,0,D,R Madley,8,14,4,3,5,7,5,12,2,3,0,0,20,30,0,2,22,7,17,12,5,0
15:00,Cheltenham,Charlton,1,1,D,1,0,H,S Stockbridge,14,10,7,5,17,11,4,5,3,2,0,0,30,20,1,2,24,12,9,28,5,0
15:00,Crewe,Shrewsbury,0,0,D,0,0,D,G Ward,9,12,1,3,4,13,0,9,2,0,0,0,20,0,0,0,21,4,9,17,2,0
15:00,Doncaster,Wigan,1,2,A,0,1,A,A Young,7,13,2,5,10,9,1,6,3,1,0,0,30,10,1,3,20,7,7,19,4,0
15:00,Fleetwood Town,Rotherham,1,0,H,0,0,D,R Lewis,9,16,4,5,13,15,4,8,2,0,0,0,20,0,0,1,25,9,12,28,2,0
15:00,Gillingham,Burton,1,3,A,1,0,H,T Bramall,13,7,5,4,9,13,6,2,2,1,0,0,20,10,1,4,20,9,8,22,3,0
15:00,Lincoln,Cambridge,0,1,A,0,0,D,A Kitchen,16,13,7,5,10,6,8,1,0,1,0,0,0,10,0,1,29,12,9,16,1,0
15:00,Portsmouth,Milton Keynes Dons,1,2,A,0,2,A,S Oldham,22,14,6,6,10,9,5,1,2,2,0,0,20,20,2,3,36,12,6,19,4,0
15:00,Sheffield Weds,Plymouth,4,2,H,2,0,H,C Pollard,22,3,7,2,10,9,8,3,2,1,0,0,20,10,2,6,25,9,11,19,3,0
15:00,Wycombe,Oxford,2,0,H,1,0,H,A Backhouse,9,15,5,7,9,8,2,6,2,2,0,0,20,20,1,2,24,12,8,17,4,0
19:45,AFC Wimbledon,Portsmouth,0,0,D,0,0,D,J Oldham,12,12,1,5,16,11,6,8,2,2,0,0,20,20,0,0,24,6,14,27,4,0
19:45,Cambridge,Doncaster,3,1,H,1,0,H,C Sarginson,8,11,5,5,7,10,1,4,2,1,0,0,20,10,1,4,19,10,5,17,3,0
19:45,Morecambe,Wigan,1,2,A,1,1,D,S Barrott,13,11,5,4,8,12,1,4,1,1,0,0,10,10,2,3,24,9,5,20,2,0
15:00,Burton,AFC Wimbledon,1,1,D,0,0,D,A Kitchen,21,12,6,3,11,4,8,1,2,0,0,0,20,0,0,2,33,9,9,15,2,0
15:00,Cambridge,Crewe,1,0,H,1,0,H,S Allison,11,14,2,3,16,13,5,6,3,2,0,0,30,20,1,1,25,5,11,29,5,0
15:00,Charlton,Fleetwood Town,2,0,H,0,0,D,B Huxtable,13,9,5,2,20,10,4,6,2,1,0,0,20,10,0,2,22,7,10,30,3,0
15:00,Ipswich,Accrington,2,1,H,1,1,D,G Eltringham,11,13,4,4,13,11,1,6,3,3,0,0,30,30,2,3,24,8,7,24,6,0
15:00,Milton Keynes Dons,Doncaster,0,1,A,0,1,A,D Drysdale,25,7,6,3,3,13,6,5,1,3,0,0,10,30,1,1,32,9,11,16,4,0
15:00,Morecambe,Wycombe,3,2,H,1,1,D,B Toner,19,17,6,4,9,20,5,3,2,2,0,0,20,20,2,5,36,10,8,29,4,0
15:00,Oxford,Sheffield Weds,3,2,H,1,1,D,W Finnie,17,18,8,5,11,9,8,4,1,2,0,0,10,20,2,5,35,13,12,20,3,0
15:00,Plymouth,Lincoln,1,2,A,1,0,H,N Hair,18,18,8,5,10,12,6,3,1,4,0,0,10,40,1,3,36,13,9,22,5,0
15:00,Rotherham,Cheltenham,1,0,H,1,0,H,O Langford,10,5,2,2,11,20,6,2,0,4,0,0,0,40,1,1,15,4,8,31,4,0
15:00,Shrewsbury,Bolton,0,1,A,0,0,D,C Breakspear,21,10,6,3,16,8,6,4,2,1,0,0,20,10,0,1,31,9,10,24,3,0
15:00,Sunderland,Portsmouth,1,0,H,1,0,H,D Rock,8,11,4,2,14,16,3,4,1,2,0,0,10,20,1,1,19,6,7,30,3,0
15:00,Wigan,Gillingham,3,2,H,2,0,H,C Boyeson,15,7,9,2,10,10,5,1,1,1,0,0,10,10,2,5,22,11,6,20,2,0
19:45,AFC Wimbledon,Ipswich,0,2,A,0,0,D,L Swabey,12,8,4,2,7,10,1,9,1,1,0,1,10,35,0,2,20,6,10,17,2,1
19:45,Burton,Milton Keynes Dons,0,1,A,0,0,D,D Handley,9,21,4,7,11,7,4,6,2,0,0,0,20,0,0,1,30,11,10,18,2,0
19:45,Fleetwood Town,Plymouth,3,3,D,1,1,D,M Edwards,23,9,11,6,12,12,4,2,1,1,0,0,10,10,2,6,32,17,6,24,2,0
19:45,Gillingham,Shrewsbury,0,0,D,0,0,D,B Huxtable,14,4,3,1,11,11,7,2,3,1,0,0,30,10,0,0,18,4,9,22,4,0
15:00,Accrington,Morecambe,2,2,D,2,2,D,S Purkiss,33,4,7,4,10,8,12,4,2,2,0,0,20,20,4,4,37,11,16,18,4,0
15:00,AFC Wimbledon,Shrewsbury,1,1,D,1,0,H,C Boyeson,13,9,5,3,14,12,1,6,3,2,0,0,30,20,1,2,22,8,7,26,5,0
15:00,Bolton,Sunderland,6,0,H,2,0,H,S Martin,15,7,7,2,12,14,2,1,1,1,0,0,10,10,2,6,22,9,3,26,2,0
15:00,Cheltenham,Wigan,0,0,D,0,0,D,P Howard,8,8,1,2,14,15,2,3,0,2,1,0,25,20,0,0,16,3,5,29,2,1
15:00,Crewe,Rotherham,0,2,A,0,1,A,B Speedie,6,15,2,1,12,11,0,6,2,2,1,0,45,20,1,2,21,3,6,23,4,1
15:00,Doncaster,Plymouth,1,3,A,1,1,D,M Coy,17,14,5,5,11,9,4,6,2,1,0,0,20,10,2,4,31,10,10,20,3,0
15:00,Fleetwood Town,Cambridge,1,1,D,0,0,D,R Welch,18,8,3,3,10,10,8,5,1,2,0,0,10,20,0,2,26,6,13,20,3,0
15:00,Gillingham,Oxford,2,7,A,0,3,A,R Madley,14,15,9,8,16,10,7,1,3,0,0,0,30,0,3,9,29,17,8,26,3,0
15:00,Lincoln,Burton,1,2,A,0,0,D,C Breakspear,12,19,2,8,11,19,10,5,0,2,0,0,0,20,0,3,31,10,15,30,2,0
15:00,Sheffield Weds,Ipswich,1,0,H,1,0,H,D Bond,11,10,4,0,9,7,5,5,1,0,0,0,10,0,1,1,21,4,10,16,1,0
15:00,Wycombe,Milton Keynes Dons,0,1,A,0,1,A,R Lewis,9,8,3,5,13,10,3,4,2,6,0,0,20,60,1,1,17,8,7,23,8,0
19:45,Portsmouth,Charlton,1,2,A,0,1,A,N Hair,15,15,2,3,5,14,4,8,1,4,0,0,10,40,1,3,30,5,12,19,5,0
19:45,AFC Wimbledon,Cheltenham,2,2,D,1,2,A,S Purkiss,15,10,6,4,7,13,5,2,3,3,0,0,30,30,3,4,25,10,7,20,6,0
19:45,Doncaster,Rotherham,0,5,A,0,2,A,S Oldham,3,15,1,7,8,11,3,7,1,0,0,0,10,0,2,5,18,8,10,19,1,0
19:45,Gillingham,Crewe,1,0,H,1,0,H,D Drysdale,9,16,2,4,8,7,8,9,2,0,0,0,20,0,1,1,25,6,17,15,2,0
19:45,Sheffield Weds,Morecambe,2,0,H,0,0,D,O Yates,19,9,5,4,8,8,11,3,1,1,0,0,10,10,0,2,28,9,14,16,2,0
19:45,Wigan,Oxford,1,1,D,1,1,D,A Kitchen,12,5,3,1,13,14,5,1,2,4,0,0,20,40,2,2,17,4,6,27,6,0
20:00,Bolton,Cambridge,2,0,H,1,0,H,A Haines,17,9,6,0,10,7,8,5,1,1,0,0,10,10,1,2,26,6,13,17,2,0
15:00,Burton,Sheffield Weds,0,2,A,0,1,A,A Young,13,8,6,4,10,17,6,8,3,1,0,0,30,10,1,2,21,10,14,27,4,0
15:00,Charlton,AFC Wimbledon,3,2,H,2,2,D,C Pollard,12,13,5,3,11,11,11,6,4,0,0,0,40,0,4,5,25,8,17,22,4,0
15:00,Ipswich,Gillingham,1,0,H,0,0,D,S Martin,11,13,2,1,13,6,4,4,0,1,0,0,0,10,0,1,24,3,8,19,1,0
15:00,Milton Keynes Dons,Lincoln,2,1,H,1,1,D,B Huxtable,11,8,7,4,12,10,6,4,2,0,0,0,20,0,2,3,19,11,10,22,2,0
15:00,Morecambe,Bolton,1,1,D,0,0,D,R Joyce,13,9,7,1,10,11,5,1,1,1,0,1,10,35,0,2,22,8,6,21,2,1
15:00,Oxford,Portsmouth,3,2,H,1,1,D,S Barrott,28,3,10,3,12,14,14,2,4,7,0,1,40,95,2,5,31,13,16,26,11,1
15:00,Rotherham,Accrington,1,0,H,0,0,D,A Woolmer,11,14,4,7,14,14,5,2,3,4,1,0,55,40,0,1,25,11,7,28,7,1
15:00,Shrewsbury,Fleetwood Town,1,1,D,0,1,A,J Bell,9,11,4,3,8,11,7,3,1,2,0,1,10,45,1,2,20,7,10,19,3,1
15:00,Sunderland,Doncaster,1,2,A,0,2,A,W Finnie,21,10,10,5,7,10,10,2,1,0,0,0,10,0,2,3,31,15,12,17,1,0
19:45,Accrington,Oxford,2,0,H,1,0,H,M Coy,15,15,7,3,11,12,2,4,1,2,0,0,10,20,1,2,30,10,6,23,3,0
19:45,AFC Wimbledon,Rotherham,0,1,A,0,0,D,C Breakspear,3,20,1,4,14,9,0,8,2,1,0,0,20,10,0,1,23,5,8,23,3,0
19:45,Cheltenham,Sunderland,2,1,H,0,1,A,D Drysdale,7,10,3,5,11,11,3,5,1,3,0,0,10,30,1,3,17,8,8,22,4,0
19:45,Crewe,Plymouth,1,4,A,1,0,H,J Busby,7,18,2,9,7,13,3,7,1,2,0,0,10,20,1,5,25,11,10,20,3,0
19:45,Doncaster,Ipswich,0,1,A,0,1,A,O Yates,3,17,0,7,7,7,7,6,0,2,0,0,0,20,1,1,20,7,13,14,2,0
19:45,Fleetwood Town,Milton Keynes Dons,1,1,D,0,1,A,C Sarginson,7,10,2,3,20,10,3,2,3,2,0,0,30,20,1,2,17,5,5,30,5,0
19:45,Gillingham,Cambridge,1,0,H,0,0,D,J Bell,13,7,5,1,12,12,4,0,2,0,0,0,20,0,0,1,20,6,4,24,2,0
19:45,Lincoln,Morecambe,2,1,H,2,0,H,A Backhouse,9,17,5,3,7,10,1,3,2,1,0,0,20,10,2,3,26,8,4,17,3,0
19:45,Portsmouth,Burton,2,1,H,2,0,H,C Hicks,22,10,6,4,12,20,9,4,2,4,0,0,20,40,2,3,32,10,13,32,6,0
19:45,Sheffield Weds,Wigan,1,0,H,0,0,D,T Robinson,11,7,4,1,14,9,6,0,2,1,0,0,20,10,0,1,18,5,6,23,3,0
19:45,Wycombe,Shrewsbury,0,0,D,0,0,D,S Purkiss,26,2,10,0,11,10,8,1,1,3,0,0,10,30,0,0,28,10,9,21,4,0
20:00,Bolton,Charlton,2,1,H,1,0,H,B Toner,7,9,3,3,14,16,1,3,3,4,0,0,30,40,1,3,16,6,4,30,7,0
15:00,Accrington,Crewe,4,1,H,1,0,H,S Barrott,15,10,8,4,13,15,3,4,2,3,0,0,20,30,1,5,25,12,7,28,5,0
15:00,AFC Wimbledon,Sunderland,1,1,D,1,1,D,S Mather,11,8,6,1,22,18,9,5,4,7,1,0,65,70,2,2,19,7,14,40,11,1
15:00,Burton,Cambridge,2,2,D,1,1,D,M Edwards,14,9,3,2,7,11,6,4,1,1,0,0,10,10,2,4,23,5,10,18,2,0
15:00,Cheltenham,Fleetwood Town,2,0,H,2,0,H,R Madley,11,7,3,1,7,7,10,0,1,2,0,0,10,20,2,2,18,4,10,14,3,0
15:00,Lincoln,Wycombe,1,1,D,1,0,H,O Yates,7,28,4,6,14,16,5,2,5,0,0,1,50,25,1,2,35,10,7,30,5,1
